nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x
0.12605828,0.46769267,0.23042616,0.36995563,0.21188474,0.55978096,0.3772439,0.31850293,0.30041718,0.6526694,0.47416723,0.34454367,0.30220985,0.69790494,0.49379203,0.44350794,0.4859785,0.5450524,0.7056108,0.42033213,0.67302793,0.5918417,0.88320565,0.391019,0.8686553,0.60746086
0.1303776,0.47040054,0.22743006,0.3725919,0.21260263,0.5480689,0.3616591,0.31417075,0.28510982,0.6564508,0.4584753,0.33027074,0.2670327,0.6292999,0.48951423,0.43649656,0.48245823,0.5337097,0.7028986,0.41147256,0.6848832,0.5737067,0.8760358,0.3780838,0.87278914,0.58663327
0.13194412,0.4929951,0.22403233,0.39484856,0.22051087,0.5522648,0.35329917,0.33426034,0.2786319,0.67226094,0.4305867,0.34324643,0.24879068,0.6684396,0.48245135,0.46455896,0.47870398,0.5356705,0.69976646,0.44602063,0.69894624,0.57378095,0.89050555,0.6011512,0.8910536,0.5944083
0.12260419,0.4918324,0.23261943,0.37573424,0.21737182,0.5433403,0.35887536,0.33460224,0.28057453,0.6391899,0.4413876,0.3399817,0.2061382,0.69582206,0.48234987,0.4551541,0.4803968,0.54016316,0.69615895,0.42822367,0.66408163,0.5727179,0.8938672,0.39768243,0.87760174,0.5896201
0.14024566,0.4852963,0.24003334,0.38132018,0.22487055,0.54147595,0.35960594,0.3291629,0.3586291,0.58308613,0.43619686,0.3283973,0.45708677,0.5565121,0.49036497,0.44396257,0.4904665,0.533952,0.7068441,0.42125353,0.71758384,0.54807,0.8976761,0.3863297,0.88515973,0.57354105
0.12141169,0.55619127,0.2167446,0.6111997,0.21900818,0.4559956,0.2379122,0.70484537,0.34033653,0.3803244,0.16261466,0.7290743,0.40260008,0.36714306,0.47936484,0.58769846,0.4806578,0.503312,0.70711184,0.5958664,0.704107,0.46587333,0.87962174,0.617368,0.8919952,0.4338778
0.1412713,0.50225306,0.22876838,0.47105408,0.22856545,0.5412557,0.3513908,0.34786028,0.20853813,0.694609,0.42667112,0.3160498,0.112081744,0.6554033,0.490631,0.49802634,0.48936608,0.50304407,0.6998349,0.5379823,0.70019424,0.43300548,0.87026143,0.56829834,0.8772881,0.39431936
0.14987254,0.511828,0.2256678,0.5608057,0.2314868,0.4811615,0.203281,0.7001699,0.33227575,0.34621096,0.10947581,0.6408528,0.4281027,0.30304748,0.5005596,0.5403219,0.49881858,0.47856486,0.71233225,0.5501246,0.71257824,0.42401886,0.874668,0.5693065,0.89480144,0.38522097
0.14824377,0.5169613,0.23835422,0.430759,0.23617503,0.60101736,0.32307193,0.3636157,0.19625893,0.70042425,0.38879108,0.33432963,0.14796683,0.6524813,0.49811763,0.46247962,0.5042212,0.56521964,0.70008236,0.4257235,0.70290184,0.5601724,0.8702314,0.39414936,0.876645,0.55985844
0.13975526,0.5158104,0.22278136,0.4307469,0.21931067,0.5817477,0.28584716,0.35952476,0.17207824,0.68356913,0.23946072,0.39529842,0.10030364,0.6393548,0.4883139,0.46530908,0.49053937,0.54638845,0.70570844,0.5340907,0.7025134,0.51760215,0.87067497,0.54563063,0.8702476,0.5340374
0.16132466,0.53430045,0.23249051,0.56124765,0.23734273,0.45598713,0.207191,0.65414363,0.24323377,0.40831476,0.12954637,0.61776996,0.16758125,0.52361554,0.5076827,0.5391526,0.50275785,0.461145,0.71606445,0.53025156,0.72245353,0.40427235,0.8822915,0.5270977,0.89072436,0.35003388
0.15011317,0.51958376,0.23960304,0.42508605,0.23215209,0.56343895,0.2547688,0.44737113,0.18615316,0.648138,0.18330972,0.53062636,0.111258,0.61702603,0.5012245,0.49486938,0.5007022,0.5027699,0.70617336,0.52401435,0.70459646,0.41078883,0.8819564,0.5247954,0.89109796,0.3435148
0.16282889,0.55053926,0.23168062,0.59326,0.23761638,0.4505131,0.19384256,0.6616288,0.30108184,0.353248,0.12853155,0.6515749,0.25695628,0.39229387,0.5047861,0.5556073,0.4994538,0.4749076,0.71500653,0.53976846,0.70399594,0.41739714,0.87987006,0.53232396,0.869125,0.35392785
0.18316916,0.60857457,0.23210411,0.58373046,0.23322861,0.45593962,0.24998517,0.60019916,0.308305,0.3349994,0.17539828,0.6243998,0.23150519,0.467691,0.50453985,0.5562871,0.49917942,0.47541386,0.7063355,0.53807193,0.70040166,0.41299152,0.88353926,0.5278371,0.8771915,0.3449442
0.13873245,0.6225484,0.19334802,0.63889843,0.19631757,0.4732164,0.18550046,0.6740545,0.24918567,0.36356008,0.13397934,0.6854929,0.22192568,0.43372837,0.4748945,0.6007325,0.47205386,0.5044845,0.7006519,0.574964,0.6963343,0.43614984,0.88040143,0.56198037,0.8477624,0.37058726
0.11817702,0.5890796,0.1890782,0.57413375,0.19135778,0.50385195,0.19856176,0.6335981,0.23532286,0.36331767,0.1523728,0.6155325,0.1996356,0.4784265,0.47459272,0.5724741,0.4735926,0.5005351,0.70654947,0.5504567,0.6875202,0.42302364,0.89314955,0.53521466,0.8741665,0.3424937
0.14081722,0.6353755,0.19847305,0.61252064,0.20484197,0.5318308,0.21531259,0.6352735,0.24728574,0.3886566,0.18838568,0.636669,0.24154621,0.5197144,0.47096148,0.5796123,0.46911666,0.51121473,0.68372566,0.581762,0.67817116,0.43830362,0.87832284,0.5567453,0.8662572,0.36042628
0.10352727,0.6325875,0.18941355,0.58846575,0.19273156,0.59598994,0.24359174,0.3992183,0.23886123,0.40650803,0.19475166,0.6177786,0.22276665,0.576659,0.46449384,0.5723783,0.46567875,0.5405563,0.68586713,0.58394253,0.67651224,0.4417505,0.8833443,0.5623793,0.8653589,0.3639669
0.13700674,0.61815536,0.22107714,0.64723516,0.22022623,0.518597,0.16249558,0.77628314,0.25780615,0.40622118,0.16811502,0.69537723,0.2599409,0.508057,0.49292588,0.59855956,0.49088547,0.52445745,0.699105,0.58856076,0.6938352,0.4456492,0.88542724,0.565481,0.880088,0.36710164
0.11771028,0.54686373,0.2149887,0.47789645,0.2162157,0.56368166,0.26290134,0.34347326,0.14803709,0.71531385,0.20957023,0.49439898,0.16062006,0.59490186,0.4897405,0.505656,0.4875768,0.48079717,0.706413,0.5148273,0.69411767,0.378503,0.8895273,0.4924673,0.8994797,0.29545283
0.14561197,0.5524263,0.22542958,0.59990686,0.22426836,0.43640038,0.18484622,0.7046065,0.26868293,0.35165736,0.11103172,0.6922186,0.24918382,0.4179766,0.5011773,0.53987783,0.48999536,0.45577684,0.71548736,0.5124618,0.6944553,0.37837985,0.8804808,0.49045405,0.8822343,0.30262643
0.14408441,0.5578915,0.2318678,0.5485221,0.23192002,0.4884993,0.17582512,0.70584303,0.2710304,0.3498888,0.13167375,0.6731771,0.25163773,0.4117433,0.49797857,0.53287053,0.49018195,0.46440887,0.711428,0.50984776,0.6923748,0.37848797,0.8792016,0.48882377,0.8767629,0.29432222
0.13118044,0.54272294,0.22496177,0.42786333,0.22931321,0.5998433,0.26375714,0.34951517,0.16250655,0.7043332,0.24684042,0.43380547,0.10840309,0.6724206,0.48563054,0.46808523,0.48870826,0.52650726,0.70803624,0.5097918,0.6800754,0.38214916,0.88330245,0.4892386,0.8804444,0.2906308
0.13286851,0.532875,0.23548618,0.42984277,0.23429546,0.6107875,0.27177587,0.35435486,0.16963844,0.7051081,0.25004783,0.43335477,0.113459796,0.67802125,0.4867158,0.45195392,0.49803066,0.5513065,0.69151914,0.38442257,0.71381503,0.51788306,0.87361866,0.29480815,0.8908468,0.49412796
0.16089487,0.5498533,0.23897792,0.6074496,0.23690222,0.44815892,0.19200195,0.71379876,0.2660581,0.36407298,0.10301662,0.6910797,0.25480366,0.44631457,0.50054055,0.5496099,0.48948765,0.46558344,0.70536536,0.5209536,0.681545,0.3809754,0.873304,0.5025752,0.83897454,0.29996794
0.16107565,0.54961705,0.24883364,0.49800628,0.24690056,0.52711713,0.2488592,0.32687384,0.20750748,0.6938952,0.11473722,0.68841624,0.11561077,0.68771386,0.50010604,0.50452924,0.50002676,0.49952945,0.71151555,0.51684815,0.6782875,0.38097706,0.8790259,0.49498257,0.84900403,0.29626203
0.14783274,0.5353834,0.25224474,0.44620317,0.24879517,0.5861685,0.23122169,0.31551567,0.19406453,0.7008119,0.15893811,0.2672702,0.10329706,0.721241,0.49517855,0.47456238,0.50504774,0.55600566,0.6857279,0.41148978,0.7162803,0.52273166,0.89717185,0.4958259,0.8477467,0.30215394
0.17637756,0.5784903,0.24880908,0.62689245,0.24763358,0.44920895,0.19616441,0.7208336,0.23522624,0.2964312,0.0976074,0.76986134,0.15253963,0.25862965,0.50863165,0.5810044,0.49591288,0.48847768,0.71228147,0.53811926,0.6740883,0.40342134,0.87573034,0.5026978,0.82750237,0.31059685
0.18373592,0.5460966,0.2612993,0.6143801,0.2624928,0.44135475,0.20781526,0.73413074,0.24864873,0.30328685,0.12186441,0.79188764,0.1949911,0.2490783,0.51955724,0.56190705,0.5034893,0.47962186,0.70768017,0.52973163,0.68475634,0.3931618,0.88392776,0.492153,0.83218104,0.3064176
0.17099077,0.52308553,0.25364077,0.60162324,0.25956234,0.42861927,0.21888836,0.7161216,0.24841917,0.28233007,0.12928222,0.75313556,0.1774655,0.23014592,0.51283973,0.5545753,0.4960873,0.46964902,0.7190058,0.51575404,0.68297035,0.3801029,0.8938426,0.47292125,0.814684,0.30483574
0.15757556,0.5624783,0.24436237,0.6012636,0.24825805,0.4388147,0.2382306,0.70821035,0.22801693,0.28962353,0.17993121,0.7750667,0.17708834,0.2408478,0.50091815,0.56057936,0.48801604,0.4828075,0.7054925,0.5239778,0.6579776,0.4089022,0.88361317,0.48022664,0.79724264,0.33076936
0.1432887,0.53828335,0.23392732,0.5573619,0.23891576,0.4775069,0.22625063,0.71192867,0.2500176,0.42495388,0.12993021,0.75327116,0.22451492,0.42904717,0.4911498,0.53433925,0.48292285,0.49730304,0.68546134,0.51325375,0.67359275,0.50449675,0.8962412,0.47542447,0.89462596,0.4708394
0.1405882,0.45465302,0.221643,0.53010935,0.2377618,0.34697002,0.22116646,0.6399824,0.22317623,0.1973291,0.12836331,0.66763157,0.15165944,0.15611333,0.4877694,0.48869693,0.4786764,0.39345098,0.68306106,0.4394048,0.66098475,0.36755598,0.8857259,0.3901512,0.6800471,0.35046375
0.12667505,0.5273914,0.22049142,0.6079115,0.22367652,0.47135478,0.20407929,0.74285156,0.204896,0.28011113,0.11558334,0.767311,0.13332178,0.24422446,0.4869199,0.521916,0.48391482,0.51722693,0.67826927,0.49756086,0.68238735,0.51937664,0.81576085,0.4541878,0.89263356,0.48136905
0.13939388,0.5298305,0.23070928,0.43291193,0.22940716,0.60476005,0.21565278,0.3040624,0.2211546,0.7191324,0.14259689,0.24886334,0.14822552,0.78055155,0.473835,0.47171625,0.48117384,0.5500434,0.64787173,0.46724814,0.6715649,0.52350575,0.7801165,0.43118888,0.88640666,0.48021474
0.13356614,0.5147612,0.23091632,0.42477074,0.22277467,0.60674417,0.21945108,0.2997852,0.20248958,0.72240514,0.14197893,0.24694502,0.10688982,0.7678691,0.47441903,0.4594974,0.4817976,0.5396569,0.6742036,0.456549,0.6841544,0.5134461,0.7001668,0.4374413,0.8901913,0.4664277
0.1402346,0.50900596,0.24080703,0.43655622,0.23223504,0.57220757,0.2238333,0.2742658,0.21138258,0.70829165,0.12485391,0.25645903,0.11159377,0.7380428,0.47145963,0.4676269,0.4856767,0.5270836,0.35257852,0.43158153,0.3884527,0.55123377,0.8929683,0.45724192,0.88647,0.45455763
0.13867004,0.5107067,0.24736854,0.41985512,0.2378105,0.5932804,0.24323209,0.30403575,0.23016675,0.70775473,0.17698738,0.29539734,0.13509092,0.74045897,0.47710714,0.45759153,0.48189816,0.5380018,0.6979466,0.48887062,0.69042975,0.51704824,0.8861945,0.4581205,0.8865462,0.46348384
0.1306623,0.49868572,0.23994869,0.40785033,0.22934382,0.59023404,0.25139156,0.30681273,0.2248909,0.70377505,0.23115534,0.33985725,0.15420462,0.7023554,0.48790303,0.45056823,0.49027178,0.53325146,0.68402576,0.47346073,0.6832123,0.49613824,0.87510866,0.42912403,0.8140817,0.5128284
0.1304513,0.49916905,0.24809864,0.40733445,0.23277135,0.5843922,0.28980392,0.3342804,0.2513888,0.6930042,0.23778449,0.35050622,0.18687072,0.67464274,0.5036152,0.45224428,0.505699,0.53338253,0.6883795,0.4891586,0.7001527,0.49347386,0.8733265,0.4361186,0.84687716,0.5265454
0.13612725,0.48828337,0.25193447,0.39216495,0.24290685,0.58068347,0.29356202,0.3219361,0.2542061,0.69583565,0.23083265,0.33586726,0.18282926,0.67781186,0.50280756,0.44477528,0.5038474,0.5266498,0.70331764,0.47631732,0.7020215,0.48479778,0.8866498,0.4198529,0.85330194,0.5146252
0.15937524,0.7621195,0.26664308,0.5774261,0.27283686,0.770619,0.40684175,0.5303052,0.4131782,0.81326777,0.5138534,0.57516336,0.49904716,0.7551125,0.5635535,0.5447501,0.5753598,0.6566297,0.80369574,0.5184588,0.8458953,0.71887594,0.8775717,0.5103465,0.97943014,0.7180892
0.15635538,0.54793084,0.2242589,0.44156525,0.25350025,0.57619226,0.36277825,0.42808542,0.38206998,0.6249009,0.37970874,0.58023447,0.40080166,0.598838,0.49827018,0.38673806,0.50765294,0.481232,0.7380946,0.37256268,0.7331199,0.55087787,0.9173803,0.33644938,0.92781925,0.563558
0.13877237,0.6143908,0.207424,0.47339594,0.23133704,0.5874453,0.3379315,0.5217826,0.39429742,0.6322523,0.32233003,0.6093234,0.33593172,0.6333284,0.47841188,0.4118817,0.4902235,0.49266303,0.6955712,0.39914313,0.70672476,0.59214413,0.8896684,0.34927827,0.89898187,0.5901272
0.13914806,0.63097596,0.20030642,0.4985491,0.21957657,0.5857805,0.32480878,0.56310564,0.3496325,0.640435,0.32019103,0.6277838,0.33446386,0.64624,0.4805451,0.42908183,0.4940598,0.49884307,0.689427,0.42684615,0.68159753,0.6172091,0.8734064,0.37559724,0.8817373,0.6023585
0.14377663,0.6206076,0.19876581,0.48939767,0.20348442,0.56352454,0.31410545,0.53868926,0.30305237,0.585335,0.32679445,0.6219082,0.35207856,0.6482393,0.48211032,0.42152315,0.4862504,0.48436174,0.7050652,0.43334654,0.68498445,0.62180674,0.90198857,0.35322315,0.885703,0.60203725
0.1282061,0.62538123,0.1861424,0.5145161,0.19530608,0.5569422,0.29432178,0.5720304,0.30034795,0.5827305,0.3191265,0.647127,0.3335392,0.65603125,0.47103056,0.43182862,0.47624868,0.48182967,0.6964252,0.44323292,0.6619246,0.63414204,0.8623898,0.35472322,0.8758078,0.6084157
0.13107935,0.6185956,0.18804389,0.51860845,0.19505104,0.54698473,0.28201747,0.5571009,0.2940263,0.57657313,0.29778042,0.63372284,0.3165261,0.6646357,0.47969878,0.43063673,0.48550272,0.4817811,0.7033148,0.44707054,0.66937506,0.6339697,0.88332784,0.3504085,0.88806033,0.6278925
0.12560605,0.6217482,0.2080906,0.53334165,0.21000525,0.5362902,0.30180934,0.5511512,0.30478427,0.5566831,0.30031058,0.67780274,0.29909247,0.67982006,0.4837408,0.43912446,0.48550782,0.4661381,0.7084183,0.44664448,0.6775837,0.6338553,0.8846999,0.35043448,0.8956707,0.6460457
0.13246544,0.6258302,0.19946232,0.53668576,0.22575745,0.5459147,0.25057495,0.64973146,0.27153075,0.68204874,0.16615453,0.714466,0.23110934,0.6935246,0.48321027,0.43181717,0.48625672,0.4641411,0.70176876,0.43933368,0.6786979,0.6181536,0.8749451,0.3355991,0.8857863,0.65769076
0.15201701,0.60626,0.20429121,0.51728696,0.22347014,0.5431566,0.20285061,0.5815203,0.18731989,0.6369736,0.12589028,0.612637,0.1660878,0.6189285,0.49023432,0.4109474,0.49440074,0.45188144,0.70616126,0.4187,0.70124716,0.6104442,0.8744476,0.31708726,0.916211,0.65213776
0.14530574,0.62094736,0.20348531,0.5343483,0.20573333,0.5489171,0.28328517,0.5971925,0.22015429,0.6818313,0.18588609,0.7002363,0.15316015,0.7041801,0.46742693,0.44503474,0.46685266,0.47396514,0.68117136,0.44028252,0.67533857,0.63069767,0.8419111,0.33854765,0.8786537,0.6747791
0.1336802,0.6094305,0.2054253,0.5672127,0.19794394,0.51222295,0.23642577,0.6980764,0.22589324,0.5977951,0.14167203,0.6988108,0.15838169,0.6762048,0.46718204,0.46017274,0.46288604,0.45999905,0.68235415,0.42750412,0.66291267,0.60940427,0.84675,0.31621876,0.88691735,0.6643616
0.13530347,0.6318697,0.20623086,0.55933213,0.20973347,0.54215246,0.23804472,0.7076387,0.24916787,0.7065527,0.09555381,0.77416515,0.12573291,0.7187988,0.47307312,0.45233083,0.473604,0.46728796,0.6794766,0.43450502,0.6583724,0.6233095,0.84055656,0.31197616,0.8843049,0.65284425
0.18938053,0.6234481,0.24252827,0.5488846,0.25319415,0.5228295,0.27453873,0.68295276,0.3279413,0.51000494,0.094844036,0.77701336,0.25898683,0.5618185,0.497197,0.42985675,0.49971607,0.43915445,0.69603693,0.40543252,0.6811094,0.60203403,0.83439827,0.27671632,0.90124667,0.6060099
0.19238758,0.5850922,0.26161563,0.52775216,0.24764287,0.5065453,0.33527705,0.5098205,0.316879,0.37500864,0.30171174,0.54035425,0.2881205,0.49095458,0.5042625,0.41895556,0.5076324,0.43265915,0.69096506,0.39467284,0.67602736,0.5895408,0.82810867,0.26185444,0.8782086,0.5810733
0.13113087,0.67307454,0.22144473,0.64950895,0.20530954,0.5755276,0.28430447,0.7370464,0.28386122,0.4571262,0.27902997,0.846196,0.26405495,0.55394596,0.48791668,0.5121212,0.48793772,0.5095515,0.687917,0.47870782,0.66740835,0.7023494,0.8316105,0.32348558,0.89517516,0.6650046
0.14439759,0.60376966,0.2154414,0.51968086,0.22240876,0.5475514,0.3132831,0.38115484,0.3052753,0.67677075,0.30675504,0.51373976,0.33350855,0.76743543,0.49729955,0.42515117,0.5033203,0.45941785,0.68801266,0.40147978,0.6710841,0.62881047,0.82719386,0.25519568,0.8883356,0.5849576
0.15765865,0.63416684,0.23805727,0.57564783,0.2339724,0.52839106,0.30954707,0.67894804,0.3346422,0.3941975,0.3503345,0.79580796,0.36286744,0.50345147,0.4951123,0.44782943,0.49598542,0.44185895,0.6907665,0.40034357,0.67162836,0.62449074,0.82640016,0.24608424,0.89622945,0.5789798
0.106512345,0.5984418,0.20883891,0.55878705,0.21738768,0.49105597,0.28027496,0.6604698,0.33859906,0.4152165,0.3296364,0.7760204,0.3682686,0.47248304,0.49817285,0.44936642,0.4957883,0.41520363,0.6805362,0.38572326,0.6615623,0.6179468,0.8107811,0.22154611,0.87892336,0.55257136
0.15294783,0.6259621,0.23323147,0.5559689,0.26803795,0.5255661,0.29233435,0.636069,0.3586824,0.54015046,0.34614503,0.74703866,0.36304387,0.5181371,0.51747626,0.4461819,0.52466935,0.43534964,0.69540095,0.39128292,0.67935926,0.62262577,0.8143595,0.24197006,0.885696,0.5634304
0.11203925,0.61271423,0.19909453,0.53700227,0.21372439,0.5264498,0.25566182,0.612359,0.3282345,0.57262844,0.28385583,0.729753,0.3593654,0.58264875,0.4883866,0.44415575,0.49400333,0.46134073,0.68473154,0.3882613,0.66780895,0.63417584,0.827188,0.22584568,0.8793354,0.57069796
0.15374036,0.6489462,0.21357912,0.5512343,0.2266134,0.57673377,0.33894968,0.5463538,0.36201084,0.5718592,0.37880185,0.62202746,0.40464586,0.64278644,0.48848483,0.4620292,0.49763757,0.49516395,0.6826499,0.4039183,0.6830361,0.6522247,0.8315026,0.25806934,0.8993372,0.5914318
0.1075638,0.7124446,0.17216472,0.620145,0.1848677,0.62229645,0.31875142,0.6195986,0.3429206,0.6254917,0.3698393,0.7017186,0.41256744,0.71948975,0.4699139,0.5193086,0.47678855,0.5520015,0.6403349,0.45135176,0.6625938,0.6915471,0.8049838,0.30715737,0.8755991,0.63750035
0.08774767,0.6972881,0.15511276,0.5970776,0.17292322,0.623537,0.31462136,0.6592365,0.3462948,0.6805554,0.37444332,0.78939116,0.408199,0.79681623,0.44109184,0.51390547,0.44647157,0.5493672,0.63363737,0.43215936,0.6700842,0.66776294,0.8092518,0.30740923,0.88491714,0.63084424
0.13134167,0.64425194,0.1815308,0.5263773,0.20482038,0.5878633,0.30154192,0.5320432,0.36323005,0.66476345,0.32294372,0.6370611,0.40853852,0.80264795,0.42932346,0.47029418,0.44092092,0.5150034,0.62135947,0.38537335,0.65533566,0.594259,0.8011057,0.28520852,0.863026,0.5786945
0.09586076,0.540393,0.18902197,0.48482135,0.2066933,0.54186314,0.3308197,0.6295041,0.3364764,0.6375396,0.31811473,0.6452219,0.32745534,0.75525355,0.44880608,0.47215074,0.4462717,0.4479538,0.65955544,0.5483305,0.6286929,0.34507048,0.8631574,0.5453601,0.79547983,0.24455783
0.124408096,0.55701953,0.19885947,0.42883962,0.2263574,0.5748286,0.30544022,0.42784876,0.3330525,0.64301133,0.22249621,0.5014566,0.24377474,0.5730344,0.4651125,0.4377418,0.4699962,0.48467246,0.68294936,0.5548241,0.6824023,0.5491572,0.862808,0.56192786,0.80983794,0.25770047
0.13269582,0.60260355,0.2285464,0.638625,0.20110527,0.47236553,0.28765982,0.6928726,0.2653476,0.42301252,0.22453271,0.69422877,0.23093544,0.48411012,0.48337716,0.56155115,0.4717249,0.46894968,0.6975464,0.6242784,0.658391,0.3894468,0.86364627,0.63216615,0.81002474,0.31535262
0.14881259,0.6318231,0.22625415,0.6574285,0.20488009,0.4760043,0.28402233,0.6692017,0.27290085,0.41946256,0.29096016,0.6092955,0.23899694,0.5202813,0.4904136,0.56631994,0.47783175,0.47457558,0.7057191,0.62780786,0.6791892,0.38400093,0.88888675,0.66111887,0.8152049,0.29650286
0.11174459,0.58131444,0.2087179,0.6729056,0.19674686,0.5096051,0.34637937,0.64156777,0.27114046,0.44471705,0.39199093,0.6193472,0.21307902,0.5128499,0.47101587,0.5838621,0.46502823,0.49073613,0.70101756,0.6475868,0.67605543,0.39342266,0.9000055,0.7056838,0.8252618,0.299604
0.13587153,0.5679983,0.2346538,0.5290233,0.2261277,0.6721293,0.3560902,0.50359815,0.27267322,0.65320575,0.39716095,0.5203669,0.21734378,0.58624214,0.48125502,0.50814664,0.4757801,0.5875583,0.6804827,0.38664472,0.69499713,0.63992125,0.8169008,0.30412695,0.88915575,0.7185322
0.14702013,0.57109267,0.23667227,0.65095425,0.21315232,0.5267255,0.3775277,0.59374875,0.28971508,0.4302489,0.32962948,0.5348559,0.2128831,0.4675103,0.4896433,0.5654723,0.4861329,0.5078044,0.69499713,0.61793137,0.68138313,0.39638022,0.8803325,0.71566576,0.82936746,0.29415655
0.1444816,0.5643681,0.24242401,0.6488708,0.21941751,0.5234751,0.378463,0.5856857,0.32556272,0.44316655,0.29760167,0.5018729,0.21651316,0.48300558,0.5122672,0.5781223,0.50648737,0.4996773,0.7291593,0.6340863,0.71033067,0.37395513,0.9208328,0.7349272,0.8714585,0.28250113
0.15496376,0.53587,0.24618788,0.5369015,0.24843094,0.6371391,0.3586704,0.4519955,0.34088078,0.5804784,0.3168147,0.47150847,0.2852538,0.50016415,0.5120494,0.51285136,0.50812894,0.5933564,0.7007899,0.3732019,0.7229216,0.6343221,0.8900762,0.28872418,0.88759285,0.7205214
0.13627358,0.50707597,0.24877936,0.5785823,0.23907319,0.58746934,0.42418286,0.5798694,0.3781978,0.56861264,0.5432952,0.47460115,0.44087532,0.4760712,0.5274125,0.54482204,0.5222734,0.5819731,0.7174608,0.3807859,0.7215734,0.6300008,0.92216647,0.29644158,0.88205105,0.7240658
0.16972548,0.47260854,0.26794267,0.55113375,0.25376543,0.5016637,0.43290183,0.5848424,0.38507828,0.48552865,0.54257315,0.49898276,0.3239667,0.43266484,0.5140109,0.5483376,0.5103707,0.52965415,0.70784074,0.39536625,0.69568276,0.5856667,0.90891516,0.32786426,0.8380451,0.6975535
0.17213568,0.44951668,0.24290489,0.5469162,0.25197122,0.4889246,0.38661167,0.54031074,0.38432884,0.43317506,0.2820477,0.44847965,0.29390445,0.42868644,0.50142837,0.54054487,0.50436205,0.5284791,0.69569683,0.37621558,0.68040127,0.5752114,0.89026463,0.31026143,0.8101869,0.689024
0.120848134,0.4522776,0.2244164,0.5236827,0.21504308,0.5587513,0.37584087,0.43164143,0.3502977,0.5847312,0.28167108,0.44171646,0.24940947,0.50352734,0.4991199,0.5228154,0.49626696,0.55998445,0.6744521,0.3582098,0.6723088,0.56968087,0.8667215,0.297901,0.80890745,0.69687253
0.12641518,0.4667545,0.21723169,0.51939934,0.22073637,0.54367644,0.38016298,0.45295903,0.35172406,0.5116383,0.28192967,0.42025527,0.28664562,0.41819754,0.50848645,0.5303394,0.50625855,0.56594193,0.6782306,0.3512313,0.6927046,0.57681245,0.8995975,0.29467872,0.82761073,0.6978327
0.17821597,0.46825248,0.28084943,0.4879219,0.27177042,0.5372309,0.39064485,0.457366,0.35605317,0.46408355,0.3038161,0.39342305,0.29643103,0.39338383,0.52590346,0.5152678,0.5194028,0.56636643,0.6774692,0.36250898,0.69094056,0.57898957,0.88107234,0.3068617,0.83060455,0.7068731
0.11207371,0.41501388,0.20333284,0.4857631,0.19216545,0.5184454,0.38556215,0.5136209,0.3462289,0.5330305,0.3259589,0.40567505,0.28458136,0.40361765,0.4999012,0.51927143,0.49503303,0.5643718,0.67385894,0.34090814,0.6837596,0.57778764,0.8819014,0.29427713,0.83451843,0.71676654
0.15090215,0.3875067,0.24888456,0.45229754,0.22180161,0.500739,0.3956537,0.46095037,0.361102,0.4779764,0.36763734,0.37419885,0.35482067,0.37399825,0.51803476,0.5061236,0.50617474,0.55250394,0.6858446,0.33397928,0.69264627,0.57465434,0.89637053,0.29627833,0.83998734,0.7104585
0.09772347,0.37783995,0.20966369,0.4334928,0.19377801,0.47522244,0.38383746,0.4556844,0.35538742,0.47577584,0.38631222,0.32281289,0.3765679,0.337367,0.4984301,0.49462613,0.49034768,0.53659314,0.67196363,0.32583457,0.6819087,0.5768932,0.88443154,0.2941766,0.8412132,0.7104501
0.13664936,0.36067954,0.22815545,0.42495495,0.22068913,0.45348784,0.41058314,0.46980324,0.37814665,0.4866006,0.44882047,0.3430447,0.43766496,0.385656,0.5096946,0.4878905,0.50189334,0.52261084,0.6817374,0.3199667,0.69458157,0.5735254,0.87904626,0.296039,0.8394436,0.7026646
0.13209756,0.34422857,0.22558127,0.3968716,0.21726444,0.44152215,0.4042652,0.44075117,0.3735931,0.47387624,0.47216487,0.3680484,0.46242484,0.38312218,0.506946,0.47145587,0.4979552,0.51260716,0.6882917,0.30527875,0.69544977,0.5710771,0.89144933,0.2949488,0.8618102,0.70424366
0.12752862,0.33391652,0.21788095,0.3866999,0.20602682,0.42828023,0.3774472,0.4656174,0.35356972,0.47881803,0.49563465,0.39119443,0.48271146,0.47353998,0.48992318,0.46520153,0.48529938,0.49605045,0.68294305,0.30318964,0.68727756,0.56812125,0.88629115,0.296129,0.85629046,0.7017679
0.14011468,0.3195213,0.23963825,0.3610253,0.22179283,0.45442998,0.4125916,0.39244446,0.38252303,0.48312572,0.5333969,0.38757175,0.48542762,0.42413074,0.5147431,0.44648543,0.50316846,0.49930575,0.69134545,0.2972768,0.68651396,0.5638162,0.8930888,0.30300525,0.8594358,0.69658643
0.13479882,0.32021815,0.23290035,0.34124583,0.21611285,0.45816672,0.38820893,0.37797105,0.37700546,0.4911575,0.46013567,0.32193026,0.4403921,0.3917905,0.49736422,0.4385229,0.48904127,0.49227482,0.6883065,0.30412796,0.6761734,0.5608332,0.8887721,0.3075127,0.83478713,0.67935884
